time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.080000000000001,-1.65697744386,0.124377016849,26.0526926924,6.18725959336,6.24777918435,0.0,-0.0717884972644,-0.447504221431,6.51657858246,-0.0733196802466,-0.0260866124342,0.0,402.2729708390812,401.84267555797953,401.33649225415854,402.2293821520283
4.14,-1.66064493063,0.0957809201588,26.4440158165,6.18301774524,6.246893378,0.0,-0.0503765664763,-0.506059307487,6.52739404631,-0.0790280242954,-0.0181780771465,0.0,449.06995539927,449.7111061520817,449.433615808967,448.96622478118235
4.199999999999998,-1.66306895706,0.0637587489753,26.8344170114,6.18016209069,6.24604283789,0.0,-0.030342356974,-0.561582469047,6.48615521176,-0.0953204179687,-0.0138774445273,0.0,432.55504512689913,432.9172293412945,433.75333513666476,432.37650500192314
4.259999999999997,-1.6643148265,0.0284554903895,27.2214974976,6.18119640085,6.24717741023,0.0,-0.0112711254842,-0.615168294908,6.41688911998,-0.0680277092193,-0.0304887530866,0.0,423.71620393549733,422.28534578403026,422.3296372944844,424.6711909793953
4.319999999999996,-1.66429346343,-0.0104324910207,27.6080364528,6.17711427753,6.24580382135,0.0,0.0121092363257,-0.681447553137,6.46737477147,-0.0704052785884,-0.0241969716931,0.0,459.98551860796204,460.483421429517,461.43623875669425,461.2450779746737
4.379999999999995,-1.66287999833,-0.0532709671468,27.9966176093,6.17289870905,6.24450181765,0.0,0.0351225572779,-0.746861980191,6.48514217815,-0.0731839448484,-0.0209904777682,0.0,451.6058691189689,451.86445689633666,451.2035980891259,450.975335460198
4.439999999999993,-1.66006766975,-0.10011038617,28.3862538518,6.16873409562,6.24513355257,0.0,0.0585736306936,-0.814804199757,6.50254487588,-0.0797334135952,-0.00707827977443,0.0,451.2101813661386,452.3322775060246,451.8794979446652,451.3467334217286
4.499999999999992,-1.65584570433,-0.151164802815,28.7775700475,6.16771609503,6.2490008473,0.0,0.0818100648164,-0.887055031774,6.54105729195,-0.102226249148,0.0144479436163,0.0,457.6070089881763,459.31774982105736,459.66568372423677,457.8732416117645
4.559999999999991,-1.65033112955,-0.20646184536,29.1702103663,6.16678618036,6.25098391229,0.0,0.101820811143,-0.95627658474,6.54686162531,-0.0784092422305,0.00161254525,0.0,449.5650841938294,448.52350448155386,447.9742524995416,449.8997470665395
4.6199999999999894,-1.6438181638,-0.265305908212,29.5578471591,6.16388276789,6.25119897497,0.0,0.115292495469,-1.0054757756,6.37527774325,-0.0943603032185,-0.00354176065551,0.0,390.3932231524648,389.9118457214895,389.238976373451,387.7360064876039
4.679999999999988,-1.63630817598,-0.327871185701,29.9411983787,6.15897250058,6.2519569925,0.0,0.134953564744,-1.0804672518,6.40282734162,-0.0859899094956,-0.0156000393738,0.0,454.92402165546383,453.95734696706285,453.55446355453347,454.21952230654006
4.739999999999987,-1.62763303828,-0.395008353133,30.326116667,6.15709477724,6.25216058497,0.0,0.154181396447,-1.15760789094,6.42755888355,-0.0673097163573,-0.0285555936389,0.0,455.154101237535,454.1158525159624,452.2577257403327,453.75516631742096
4.799999999999986,-1.61786913891,-0.466672469303,30.7113933368,6.15349052223,6.26013739833,0.0,0.170565851291,-1.23151932376,6.4149821193,-0.0611916168474,-0.0638770351158,0.0,444.72361337267995,441.8193549884047,441.4696819984466,441.9711649860078
4.859999999999984,-1.60712446904,-0.543366481961,31.1000721778,6.15313962194,6.25719737387,0.0,0.187894268309,-1.32487187848,6.54018748784,-0.0823898354839,-0.0546585322722,0.0,484.84434534309145,485.5342955806155,484.86710914939175,483.2684583269098
4.919999999999983,-1.59533506463,-0.625511764745,31.4950106142,6.15250608823,6.26121442571,0.0,0.204696429326,-1.41333106039,6.62386996519,-0.0608169795495,-0.026244113354,0.0,472.0326595314811,474.2197183903562,473.88397742855705,475.53565857286105
4.979999999999982,-1.58264490273,-0.712769854551,31.8934552079,6.1552655508,6.26241759891,0.0,0.218172936167,-1.49503073548,6.65739613883,-0.034260139562,-0.0457412293848,0.0,459.96505517672927,458.41761207629116,459.31178388579707,461.41194133194887
5.0399999999999805,-1.56912130353,-0.805088299286,32.2954899227,6.15627753588,6.2598409934,0.0,0.232855118752,-1.58207749198,6.74319926899,-0.0546840799793,-0.0515874353646,0.0,475.74337113649676,475.29420800816644,477.3851135809426,475.8229628417064
